evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25
100,500,0.01,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.1,2121.7,2121.7,2121.8,2121.8,2121.9,2121.9,2122.0,2122.0,2122.1,2122.1,2122.2,2122.2,2122.3,2122.3,2122.4,2122.4,2122.4,2122.4,2122.4,2122.4
100,500,0.01,10,100.0,0.20000000000000195,149.79,149.8,149.81,149.82,149.83,150.08,150.13,150.18,150.23,150.28,150.33,150.38,150.43,150.48,150.53,150.58,150.63,150.68,150.73,150.78,150.78,150.78,150.78,150.78,150.78
100,500,0.01,10,1000.0,0.20000000000000195,489.69,590.37,597.49,597.59,597.6,597.85,597.9,597.95,598.0,598.05,598.1,598.15,598.2,598.25,598.3,598.35,598.4,598.45,598.5,598.55,598.55,598.55,598.55,598.55,598.55
100,500,0.01,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5075.8,5075.9,5075.9,5076.0,5076.0,5076.1,5076.1,5076.2,5076.2,5076.3,5076.3,5076.4,5076.4,5076.5,5076.5,5076.5,5076.5,5076.5,5076.5,5076.5
100,500,0.01,15,100.0,0.20000000000000195,177.16,179.0,179.19,179.21,179.22,179.47,179.52,179.57,179.62,179.67,179.72,179.77,179.82,179.87,179.92,179.97,180.02,180.07,180.12,180.17,180.17,180.17,180.17,180.17,180.17
100,500,0.01,15,1000.0,0.20000000000000195,504.3,742.72,771.54,771.82,771.85,772.09,772.14,772.19,772.24,772.3,772.34,772.4,772.44,772.49,772.54,772.59,772.64,772.69,772.74,772.79,772.79,772.79,772.79,772.79,772.79
100,500,0.01,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6818.3,6818.3,6818.4,6818.4,6818.5,6818.5,6818.6,6818.6,6818.7,6818.7,6818.8,6818.8,6818.9,6818.9,6819.0,6819.0,6819.0,6819.0,6819.0,6819.0
100,500,0.01,20,1000.0,0.20000000000000195,504.38,812.92,880.11,880.63,880.66,880.91,880.96,881.01,881.06,881.11,881.16,881.21,881.26,881.31,881.36,881.41,881.46,881.51,881.56,881.61,881.61,881.61,881.61,881.61,881.61
100,500,0.01,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7906.4,7906.5,7906.5,7906.6,7906.7,7906.7,7906.8,7906.8,7906.9,7906.9,7907.0,7907.0,7907.1,7907.1,7907.2,7907.2,7907.2,7907.2,7907.2,7907.2
100,500,0.05,1,1000.0,0.20000000000000195,100.2,100.24,100.3,100.34,100.4,101.63,101.89,102.13,102.38,102.64,102.88,103.14,103.37,103.63,103.87,104.13,104.36,104.62,104.86,105.11,105.11,105.11,105.11,105.11,105.11
100,500,0.05,1,10000.0,0.20000000000000195,101.55,101.59,101.65,101.69,101.75,102.98,103.24,103.48,103.73,103.99,104.23,104.49,104.72,104.98,105.22,105.48,105.71,105.97,106.21,106.46,106.46,106.46,106.46,106.46,106.46
100,500,0.05,5,100.0,0.20000000000000195,120.26,120.3,120.36,120.4,120.46,121.69,121.95,122.19,122.45,122.7,122.94,123.2,123.44,123.69,123.93,124.19,124.43,124.68,124.92,125.18,125.18,125.18,125.18,125.18,125.18
100,500,0.05,5,1000.0,0.20000000000000195,295.23,301.94,302.26,302.3,302.36,303.59,303.85,304.09,304.35,304.6,304.84,305.1,305.34,305.59,305.83,306.09,306.33,306.58,306.82,307.08,307.08,307.08,307.08,307.08,307.08
100,500,0.05,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.1,2122.6,2122.9,2123.1,2123.4,2123.6,2123.9,2124.1,2124.4,2124.6,2124.8,2125.1,2125.3,2125.6,2125.8,2126.1,2126.1,2126.1,2126.1,2126.1,2126.1
100,500,0.05,10,100.0,0.20000000000000195,149.83,149.87,149.93,149.97,150.03,151.26,151.52,151.76,152.01,152.27,152.51,152.77,153.0,153.26,153.5,153.75,153.99,154.25,154.49,154.74,154.74,154.74,154.74,154.74,154.74
100,500,0.05,10,1000.0,0.20000000000000195,489.69,590.39,597.56,597.68,597.75,598.98,599.24,599.48,599.73,599.99,600.23,600.49,600.73,600.98,601.22,601.48,601.71,601.97,602.21,602.46,602.46,602.46,602.46,602.46,602.46
100,500,0.05,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5076.5,5076.7,5077.0,5077.2,5077.5,5077.7,5078.0,5078.2,5078.5,5078.7,5079.0,5079.2,5079.5,5079.7,5080.0,5080.0,5080.0,5080.0,5080.0,5080.0
100,500,0.05,15,100.0,0.20000000000000195,177.19,179.06,179.3,179.35,179.41,180.64,180.9,181.14,181.4,181.65,181.89,182.15,182.39,182.64,182.88,183.14,183.37,183.63,183.87,184.12,184.12,184.12,184.12,184.12,184.12
100,500,0.05,15,1000.0,0.20000000000000195,504.3,742.73,771.59,771.9,771.98,773.21,773.47,773.7,773.96,774.22,774.46,774.72,774.95,775.21,775.45,775.7,775.94,776.2,776.44,776.69,776.69,776.69,776.69,776.69,776.69
100,500,0.05,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6818.8,6819.0,6819.3,6819.5,6819.8,6820.0,6820.3,6820.5,6820.8,6821.0,6821.3,6821.5,6821.8,6822.0,6822.3,6822.3,6822.3,6822.3,6822.3,6822.3
100,500,0.05,20,1000.0,0.20000000000000195,504.38,812.92,880.15,880.71,880.78,882.02,882.28,882.51,882.77,883.03,883.27,883.53,883.76,884.02,884.26,884.51,884.75,885.01,885.24,885.5,885.5,885.5,885.5,885.5,885.5
100,500,0.05,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7906.8,7907.1,7907.4,7907.6,7907.9,7908.1,7908.4,7908.6,7908.9,7909.1,7909.4,7909.6,7909.9,7910.1,7910.3,7910.3,7910.3,7910.3,7910.3,7910.3
100,500,0.1,1,100.0,0.20000000000000195,100.11,100.19,100.31,100.39,100.51,102.97,103.48,103.96,104.47,104.99,105.46,105.97,106.44,106.95,107.42,107.93,108.4,108.91,109.38,109.89,109.89,109.89,109.89,109.89,109.89
100,500,0.1,1,1000.0,0.20000000000000195,100.25,100.33,100.44,100.52,100.64,103.1,103.62,104.09,104.61,105.12,105.59,106.11,106.58,107.09,107.56,108.07,108.54,109.05,109.52,110.03,110.03,110.03,110.03,110.03,110.03
100,500,0.1,1,10000.0,0.20000000000000195,101.6,101.67,101.79,101.87,101.99,104.45,104.97,105.44,105.96,106.47,106.94,107.45,107.93,108.44,108.91,109.42,109.89,110.4,110.87,111.37,111.37,111.37,111.37,111.37,111.37
100,500,0.1,5,100.0,0.20000000000000195,120.3,120.39,120.5,120.58,120.7,123.16,123.68,124.15,124.67,125.18,125.65,126.16,126.64,127.15,127.62,128.13,128.6,129.11,129.58,130.09,130.09,130.09,130.09,130.09,130.09
100,500,0.1,5,1000.0,0.20000000000000195,295.25,302.0,302.38,302.46,302.58,305.04,305.55,306.03,306.54,307.05,307.53,308.04,308.51,309.02,309.49,310.0,310.47,310.98,311.45,311.96,311.96,311.96,311.96,311.96,311.96
100,500,0.1,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.1,2123.8,2124.3,2124.8,2125.3,2125.8,2126.3,2126.8,2127.3,2127.8,2128.3,2128.8,2129.2,2129.7,2130.2,2130.7,2130.7,2130.7,2130.7,2130.7,2130.7
100,500,0.1,10,100.0,0.20000000000000195,149.87,149.95,150.07,150.15,150.27,152.73,153.24,153.72,154.23,154.74,155.22,155.73,156.2,156.71,157.18,157.69,158.16,158.67,159.14,159.65,159.65,159.65,159.65,159.65,159.65
100,500,0.1,10,1000.0,0.20000000000000195,489.69,590.41,597.64,597.81,597.93,600.39,600.91,601.38,601.89,602.41,602.88,603.39,603.86,604.38,604.85,605.36,605.83,606.34,606.81,607.31,607.31,607.31,607.31,607.31,607.31
100,500,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5077.3,5077.8,5078.3,5078.8,5079.3,5079.8,5080.3,5080.8,5081.3,5081.8,5082.3,5082.8,5083.3,5083.7,5084.3,5084.3,5084.3,5084.3,5084.3,5084.3
100,500,0.1,15,100.0,0.20000000000000195,177.23,179.14,179.44,179.53,179.65,182.11,182.62,183.1,183.61,184.12,184.59,185.11,185.58,186.09,186.56,187.07,187.54,188.05,188.52,189.03,189.03,189.03,189.03,189.03,189.03
100,500,0.1,15,1000.0,0.20000000000000195,504.3,742.73,771.65,772.01,772.14,774.6,775.11,775.59,776.1,776.62,777.09,777.6,778.07,778.58,779.06,779.57,780.04,780.54,781.01,781.52,781.52,781.52,781.52,781.52,781.52
100,500,0.1,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6819.4,6819.9,6820.4,6820.9,6821.4,6821.9,6822.4,6822.9,6823.4,6823.9,6824.4,6824.9,6825.4,6825.8,6826.3,6826.3,6826.3,6826.3,6826.3,6826.3
100,500,0.1,20,1000.0,0.20000000000000195,504.38,812.92,880.2,880.8,880.93,883.4,883.91,884.39,884.9,885.41,885.89,886.4,886.87,887.38,887.85,888.36,888.83,889.34,889.81,890.32,890.32,890.32,890.32,890.32,890.32
100,500,0.1,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7907.4,7907.9,7908.4,7908.9,7909.4,7909.9,7910.4,7910.9,7911.4,7911.8,7912.4,7912.8,7913.3,7913.8,7914.3,7914.3,7914.3,7914.3,7914.3,7914.3
100,500,0.5,1,1.0,0.20000000000000195,100.48,100.88,101.47,101.87,102.46,114.59,117.09,119.39,121.87,124.34,126.61,129.05,131.29,133.71,135.93,138.33,140.53,142.9,145.08,147.42,147.42,147.42,147.42,147.42,147.42
100,500,0.5,1,10.0,0.20000000000000195,100.48,100.88,101.47,101.87,102.46,114.59,117.09,119.39,121.87,124.34,126.61,129.05,131.29,133.71,135.93,138.33,140.53,142.9,145.08,147.42,147.42,147.42,147.42,147.42,147.42
100,500,0.5,1,100.0,0.20000000000000195,100.49,100.89,101.49,101.88,102.48,114.6,117.11,119.41,121.89,124.35,126.62,129.06,131.31,133.73,135.95,138.34,140.54,142.91,145.09,147.44,147.44,147.44,147.44,147.44,147.44
100,500,0.5,1,1000.0,0.20000000000000195,100.63,101.03,101.62,102.02,102.61,114.74,117.24,119.54,122.02,124.49,126.76,129.2,131.44,133.86,136.08,138.48,140.68,143.05,145.23,147.57,147.57,147.57,147.57,147.57,147.57
100,500,0.5,1,10000.0,0.20000000000000195,101.97,102.37,102.97,103.36,103.96,116.08,118.59,120.89,123.37,125.84,128.1,130.55,132.79,135.21,137.43,139.82,142.02,144.39,146.57,148.92,148.92,148.92,148.92,148.92,148.92
100,500,0.5,5,100.0,0.20000000000000195,120.66,121.06,121.66,122.05,122.65,134.78,137.28,139.58,142.06,144.53,146.79,149.24,151.48,153.9,156.12,158.52,160.72,163.09,165.27,167.61,167.61,167.61,167.61,167.61,167.61
100,500,0.5,5,1000.0,0.20000000000000195,295.42,302.47,303.32,303.72,304.32,316.45,318.96,321.26,323.74,326.21,328.48,330.92,333.16,335.58,337.81,340.2,342.4,344.78,346.96,349.3,349.3,349.3,349.3,349.3,349.3
100,500,0.5,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.2,2133.2,2135.7,2138.0,2140.5,2143.0,2145.3,2147.7,2150.0,2152.4,2154.7,2157.1,2159.3,2161.7,2163.9,2166.2,2166.2,2166.2,2166.2,2166.2,2166.2
100,500,0.5,10,100.0,0.20000000000000195,150.2,150.6,151.19,151.59,152.18,164.31,166.82,169.12,171.6,174.06,176.33,178.77,181.02,183.44,185.66,188.05,190.25,192.62,194.8,197.15,197.15,197.15,197.15,197.15,197.15
100,500,0.5,10,1000.0,0.20000000000000195,489.69,590.61,598.3,598.78,599.38,611.52,614.03,616.34,618.82,621.29,623.56,626.0,628.25,630.67,632.9,635.29,637.5,639.87,642.05,644.4,644.4,644.4,644.4,644.4,644.4
100,500,0.5,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5083.9,5086.4,5088.8,5091.3,5093.8,5096.1,5098.6,5100.8,5103.3,5105.5,5108.0,5110.2,5112.6,5114.8,5117.2,5117.2,5117.2,5117.2,5117.2,5117.2
100,500,0.5,15,100.0,0.20000000000000195,177.53,179.75,180.53,180.93,181.53,193.66,196.16,198.46,200.94,203.41,205.68,208.12,210.37,212.78,215.01,217.4,219.6,221.97,224.15,226.5,226.5,226.5,226.5,226.5,226.5
100,500,0.5,15,1000.0,0.20000000000000195,504.3,742.8,772.15,772.82,773.43,785.58,788.09,790.39,792.87,795.35,797.62,800.06,802.31,804.73,806.96,809.36,811.56,813.94,816.12,818.47,818.47,818.47,818.47,818.47,818.47
100,500,0.5,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6824.4,6827.0,6829.3,6831.8,6834.3,6836.6,6839.1,6841.4,6843.9,6846.1,6848.6,6850.8,6853.2,6855.4,6857.8,6857.8,6857.8,6857.8,6857.8,6857.8
100,500,0.5,20,1000.0,0.20000000000000195,504.38,812.93,880.6,881.52,882.13,894.28,896.79,899.09,901.58,904.05,906.32,908.77,911.02,913.44,915.67,918.07,920.27,922.64,924.83,927.18,927.18,927.18,927.18,927.18,927.18
100,500,0.5,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7911.4,7914.0,7916.3,7918.9,7921.4,7923.7,7926.2,7928.5,7930.9,7933.2,7935.6,7937.9,7940.3,7942.5,7944.9,7944.9,7944.9,7944.9,7944.9,7944.9
100,500,1,1,1.0,0.20000000000000195,100.96,101.75,102.93,103.72,104.91,128.72,133.56,137.99,142.74,147.45,151.74,156.35,160.57,165.08,169.22,173.65,177.69,182.04,186.01,190.27,190.27,190.27,190.27,190.27,190.27
100,500,1,1,10.0,0.20000000000000195,100.96,101.75,102.94,103.73,104.91,128.72,133.57,137.99,142.74,147.45,151.74,156.35,160.57,165.09,169.22,173.65,177.7,182.04,186.01,190.27,190.27,190.27,190.27,190.27,190.27
100,500,1,1,100.0,0.20000000000000195,100.97,101.76,102.95,103.74,104.92,128.73,133.58,138.01,142.76,147.46,151.76,156.37,160.58,165.1,169.23,173.66,177.71,182.05,186.02,190.28,190.28,190.28,190.28,190.28,190.28
100,500,1,1,1000.0,0.20000000000000195,101.1,101.9,103.08,103.87,105.06,128.87,133.71,138.14,142.89,147.59,151.89,156.5,160.71,165.23,169.36,173.79,177.84,182.19,186.16,190.41,190.41,190.41,190.41,190.41,190.41
100,500,1,1,10000.0,0.20000000000000195,102.45,103.24,104.43,105.22,106.4,130.21,135.06,139.49,144.24,148.94,153.24,157.85,162.06,166.58,170.71,175.14,179.19,183.53,187.5,191.76,191.76,191.76,191.76,191.76,191.76
100,500,1,5,100.0,0.20000000000000195,121.11,121.91,123.09,123.88,125.07,148.88,153.73,158.16,162.91,167.61,171.91,176.52,180.73,185.25,189.38,193.81,197.86,202.21,206.18,210.43,210.43,210.43,210.43,210.43,210.43
100,500,1,5,1000.0,0.20000000000000195,295.62,303.05,304.5,305.3,306.48,330.32,335.17,339.6,344.36,349.07,353.37,357.98,362.2,366.73,370.86,375.3,379.35,383.7,387.67,391.94,391.94,391.94,391.94,391.94,391.94
100,500,1,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.4,2144.7,2149.6,2154.1,2158.9,2163.6,2168.0,2172.6,2176.9,2181.5,2185.7,2190.1,2194.2,2198.6,2202.6,2206.9,2206.9,2206.9,2206.9,2206.9,2206.9
100,500,1,10,100.0,0.20000000000000195,150.61,151.4,152.59,153.38,154.56,178.38,183.23,187.66,192.41,197.11,201.41,206.02,210.24,214.76,218.89,223.32,227.37,231.72,235.69,239.94,239.94,239.94,239.94,239.94,239.94
100,500,1,10,1000.0,0.20000000000000195,489.7,590.85,599.13,600.0,601.19,625.06,629.92,634.36,639.12,643.84,648.15,652.77,656.99,661.52,665.66,670.11,674.17,678.52,682.5,686.77,686.77,686.77,686.77,686.77,686.77
100,500,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5092.0,5097.0,5101.5,5106.4,5111.2,5115.6,5120.4,5124.7,5129.3,5133.6,5138.1,5142.3,5146.7,5150.8,5155.2,5155.2,5155.2,5155.2,5155.2,5155.2
100,500,1,15,100.0,0.20000000000000195,177.9,180.52,181.89,182.69,183.87,207.69,212.54,216.97,221.72,226.43,230.73,235.34,239.55,244.07,248.21,252.64,256.69,261.03,265.0,269.26,269.26,269.26,269.26,269.26,269.26
100,500,1,15,1000.0,0.20000000000000195,504.3,742.88,772.77,773.84,775.04,798.93,803.79,808.24,813.0,817.72,822.03,826.66,830.89,835.42,839.57,844.01,848.07,852.43,856.42,860.69,860.69,860.69,860.69,860.69,860.69
100,500,1,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6830.6,6835.6,6840.2,6845.1,6850.0,6854.4,6859.2,6863.6,6868.2,6872.5,6877.1,6881.3,6885.8,6889.9,6894.3,6894.3,6894.3,6894.3,6894.3,6894.3
100,500,1,20,1000.0,0.20000000000000195,504.38,812.95,881.1,882.41,883.62,907.52,912.39,916.83,921.6,926.32,930.64,935.26,939.49,944.03,948.18,952.62,956.69,961.05,965.03,969.31,969.31,969.31,969.31,969.31,969.31
100,500,1,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7916.4,7921.5,7926.1,7931.0,7935.9,7940.4,7945.2,7949.5,7954.2,7958.5,7963.1,7967.3,7971.9,7976.0,7980.4,7980.4,7980.4,7980.4,7980.4,7980.4
100,500,5,1,1.0,0.20000000000000195,104.71,108.6,114.37,118.18,123.84,227.15,245.81,262.21,279.13,295.21,309.34,323.92,336.73,349.94,361.55,373.52,384.04,394.89,404.42,414.25,414.25,414.25,414.25,414.25,414.25
100,500,5,1,10.0,0.20000000000000195,104.71,108.6,114.37,118.18,123.84,227.15,245.81,262.21,279.14,295.21,309.35,323.92,336.73,349.94,361.55,373.52,384.04,394.89,404.42,414.25,414.25,414.25,414.25,414.25,414.25
100,500,5,1,100.0,0.20000000000000195,104.73,108.61,114.39,118.2,123.86,227.16,245.82,262.23,279.15,295.23,309.36,323.93,336.74,349.95,361.56,373.53,384.05,394.9,404.43,414.26,414.26,414.26,414.26,414.26,414.26
100,500,5,1,1000.0,0.20000000000000195,104.86,108.75,114.52,118.33,123.99,227.29,245.96,262.36,279.28,295.36,309.49,324.07,336.88,350.09,361.7,373.67,384.19,395.03,404.57,414.39,414.39,414.39,414.39,414.39,414.39
100,500,5,1,10000.0,0.20000000000000195,106.18,110.06,115.84,119.65,125.31,228.62,247.28,263.69,280.61,296.69,310.82,325.4,338.21,351.42,363.03,375.0,385.52,396.37,405.9,415.73,415.73,415.73,415.73,415.73,415.73
100,500,5,5,100.0,0.20000000000000195,124.65,128.54,134.31,138.12,143.79,247.15,265.82,282.24,299.17,315.26,329.39,343.98,356.79,370.01,381.63,393.6,404.13,414.98,424.52,434.35,434.35,434.35,434.35,434.35,434.35
100,500,5,5,1000.0,0.20000000000000195,297.24,307.68,313.74,317.58,323.27,427.16,445.93,462.42,479.44,495.61,509.82,524.48,537.36,550.65,562.32,574.36,584.94,595.85,605.44,615.32,615.32,615.32,615.32,615.32,615.32
100,500,5,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.8,1885.4,2226.7,2246.4,2263.8,2281.7,2298.7,2313.7,2329.1,2342.7,2356.6,2368.9,2381.6,2392.7,2404.2,2414.3,2424.7,2424.7,2424.7,2424.7,2424.7,2424.7
100,500,5,10,100.0,0.20000000000000195,153.86,157.75,163.53,167.35,173.02,276.45,295.14,311.56,328.51,344.61,358.76,373.35,386.17,399.4,411.02,423.01,433.54,444.41,453.95,463.79,463.79,463.79,463.79,463.79,463.79
100,500,5,10,1000.0,0.20000000000000195,489.73,592.76,605.59,609.53,615.26,719.89,738.79,755.41,772.54,788.83,803.14,817.91,830.88,844.26,856.02,868.14,878.8,889.79,899.44,909.4,909.4,909.4,909.4,909.4,909.4
100,500,5,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5151.7,5172.9,5191.5,5210.7,5229.0,5245.0,5261.6,5276.2,5291.2,5304.4,5318.0,5329.9,5342.3,5353.1,5364.3,5364.3,5364.3,5364.3,5364.3,5364.3
100,500,5,15,100.0,0.20000000000000195,180.87,186.56,192.52,196.34,202.02,305.54,324.24,340.68,357.63,373.74,387.91,402.51,415.35,428.58,440.22,452.21,462.76,473.63,483.18,493.03,493.03,493.03,493.03,493.03,493.03
100,500,5,15,1000.0,0.20000000000000195,504.3,743.5,777.68,781.83,787.59,892.63,911.61,928.29,945.5,961.85,976.22,991.04,1004.1,1017.5,1029.3,1041.5,1052.2,1063.2,1072.9,1082.9,1082.9,1082.9,1082.9,1082.9,1082.9
100,500,5,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6877.0,6899.0,6918.4,6938.4,6957.4,6974.1,6991.3,7006.5,7022.1,7035.8,7050.0,7062.4,7075.3,7086.5,7098.2,7098.2,7098.2,7098.2,7098.2,7098.2
100,500,5,20,1000.0,0.20000000000000195,504.38,813.06,885.06,889.46,895.25,1000.5,1019.6,1036.3,1053.5,1069.9,1084.3,1099.2,1112.2,1125.7,1137.5,1149.7,1160.5,1171.5,1181.2,1191.3,1191.3,1191.3,1191.3,1191.3,1191.3
100,500,5,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7954.4,7977.0,7996.8,8017.3,8036.8,8053.9,8071.5,8087.1,8103.1,8117.1,8131.6,8144.4,8157.5,8169.1,8181.0,8181.0,8181.0,8181.0,8181.0,8181.0
100,500,10,1,1.0,0.20000000000000195,109.28,116.86,128.02,135.32,146.07,320.72,347.88,370.62,392.98,413.17,430.07,446.67,460.56,474.2,485.61,496.81,506.18,515.37,523.06,530.61,530.61,530.61,530.61,530.61,530.61
100,500,10,1,10.0,0.20000000000000195,109.28,116.86,128.02,135.33,146.07,320.73,347.88,370.63,392.98,413.17,430.07,446.67,460.56,474.2,485.61,496.81,506.18,515.38,523.06,530.61,530.61,530.61,530.61,530.61,530.61
100,500,10,1,100.0,0.20000000000000195,109.29,116.87,128.04,135.34,146.08,320.74,347.9,370.64,392.99,413.18,430.08,446.69,460.58,474.22,485.62,496.83,506.19,515.39,523.08,530.62,530.62,530.62,530.62,530.62,530.62
100,500,10,1,1000.0,0.20000000000000195,109.42,117.0,128.17,135.47,146.21,320.87,348.03,370.77,393.12,413.32,430.22,446.82,460.71,474.35,485.76,496.96,506.33,515.52,523.21,530.76,530.76,530.76,530.76,530.76,530.76
100,500,10,1,10000.0,0.20000000000000195,110.71,118.29,129.46,136.76,147.51,322.19,349.35,372.09,394.45,414.64,431.55,448.15,462.04,475.68,487.09,498.3,507.67,516.86,524.55,532.1,532.1,532.1,532.1,532.1,532.1
100,500,10,5,100.0,0.20000000000000195,128.94,136.53,147.71,155.02,165.77,340.62,367.81,390.58,412.96,433.17,450.09,466.71,480.62,494.27,505.69,516.91,526.29,535.49,543.19,550.75,550.75,550.75,550.75,550.75,550.75
100,500,10,5,1000.0,0.20000000000000195,299.22,313.3,324.83,332.22,343.08,519.68,547.14,570.14,592.75,613.17,630.26,647.05,661.1,674.9,686.44,697.76,707.24,716.54,724.32,731.95,731.95,731.95,731.95,731.95,731.95
100,500,10,5,10000.0,0.20000000000000195,504.32,839.18,1320.3,1596.0,1886.7,2308.6,2339.0,2364.4,2389.4,2412.0,2430.9,2449.5,2465.1,2480.4,2493.1,2505.7,2516.2,2526.5,2535.1,2543.6,2543.6,2543.6,2543.6,2543.6,2543.6
100,500,10,10,100.0,0.20000000000000195,157.81,165.42,176.61,183.93,194.7,369.79,397.02,419.82,442.23,462.47,479.42,496.06,509.99,523.66,535.1,546.33,555.72,564.94,572.65,580.21,580.21,580.21,580.21,580.21,580.21
100,500,10,10,1000.0,0.20000000000000195,489.78,595.1,613.39,620.95,631.97,811.05,838.9,862.23,885.16,905.87,923.21,940.24,954.49,968.48,980.19,991.68,1001.3,1010.7,1018.6,1026.4,1026.4,1026.4,1026.4,1026.4,1026.4
100,500,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5215.0,5250.0,5279.2,5308.0,5334.1,5355.9,5377.3,5395.2,5412.8,5427.6,5442.1,5454.2,5466.1,5476.0,5485.8,5485.8,5485.8,5485.8,5485.8,5485.8
100,500,10,15,1000.0,0.20000000000000195,504.3,744.26,783.63,791.44,802.55,983.02,1011.1,1034.6,1057.7,1078.6,1096.1,1113.2,1127.6,1141.7,1153.5,1165.1,1174.8,1184.3,1192.2,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
100,500,10,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6927.9,6965.7,6997.3,7028.5,7056.6,7080.2,7103.4,7122.8,7141.8,7157.8,7173.5,7186.6,7199.4,7210.2,7220.8,7220.8,7220.8,7220.8,7220.8,7220.8
100,500,10,20,1000.0,0.20000000000000195,504.38,813.2,889.87,897.95,909.12,1090.4,1118.7,1142.3,1165.5,1186.5,1204.0,1221.3,1235.7,1249.9,1261.7,1273.4,1283.1,1292.7,1300.7,1308.5,1308.5,1308.5,1308.5,1308.5,1308.5
100,500,10,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7997.0,8036.6,8069.8,8102.4,8131.9,8156.7,8181.0,8201.3,8221.3,8238.1,8254.5,8268.3,8281.8,8293.1,8304.2,8304.2,8304.2,8304.2,8304.2,8304.2
100,500,50,1,1.0,0.20000000000000195,141.23,173.15,217.26,244.3,281.57,571.16,582.77,589.3,593.62,596.2,597.64,598.59,599.13,599.48,599.68,599.81,599.88,599.93,599.96,599.97,599.97,599.97,599.97,599.97,599.97
100,500,50,1,10.0,0.20000000000000195,141.23,173.15,217.26,244.3,281.57,571.16,582.77,589.3,593.62,596.2,597.64,598.6,599.13,599.48,599.68,599.81,599.88,599.93,599.96,599.98,599.98,599.98,599.98,599.98,599.98
100,500,50,1,100.0,0.20000000000000195,141.24,173.16,217.27,244.31,281.58,571.17,582.78,589.32,593.63,596.21,597.66,598.61,599.14,599.5,599.69,599.82,599.9,599.94,599.97,599.99,599.99,599.99,599.99,599.99,599.99
100,500,50,1,1000.0,0.20000000000000195,141.35,173.27,217.38,244.43,281.7,571.3,582.92,589.45,593.77,596.35,597.79,598.74,599.28,599.63,599.83,599.96,600.03,600.08,600.11,600.12,600.12,600.12,600.12,600.12,600.12
100,500,50,1,10000.0,0.20000000000000195,142.45,174.38,218.52,245.57,282.87,572.64,584.26,590.79,595.11,597.69,599.14,600.09,600.63,600.98,601.18,601.31,601.38,601.43,601.46,601.47,601.47,601.47,601.47,601.47,601.47
100,500,50,5,100.0,0.20000000000000195,159.08,191.15,235.46,262.63,300.09,591.21,602.88,609.45,613.8,616.39,617.84,618.8,619.34,619.69,619.89,620.02,620.1,620.14,620.17,620.19,620.19,620.19,620.19,620.19,620.19
100,500,50,5,1000.0,0.20000000000000195,313.48,352.41,398.85,427.21,466.33,771.6,783.89,790.81,795.38,798.11,799.64,800.65,801.22,801.59,801.8,801.94,802.02,802.07,802.09,802.11,802.11,802.11,802.11,802.11,802.11
